Latitude,Longitude,Occurrence Status
-38.0303,146.345,1
-34.133761,146.214748,0
-33.9173,150.878,1
-37.637124,149.612371,0
-38.188269,145.077666,1
-37.401887,144.581962,1
-35.2042,150.051,1
-35.69922,141.682136,0
-37.22676,145.990001,0
-34.349128,149.295844,0
-33.330254,146.052356,0
-33.766633,150.897246,0
-34.71167,146.410096,1
-36.1137,146.569,1
-32.21131,148.747724,1
-38.423431,145.05169,1
-34.456,150.447,1
-34.678965,147.693757,0
-37.9621,144.506,1
-35.974156,143.839383,0
-37.106349,145.581294,1
-34.050603,151.085603,1
-32.50864,147.908447,0
-37.8819,145.364,1
-36.062412,148.580398,0
-37.745611,148.606848,0
-36.142649,148.242763,0
-37.718,145.06,1
-33.355893,150.086117,1
-32.25882,148.58511,1
-38.219615,147.275088,1
-37.807452,145.263704,1
-35.265054,148.28573,0
-37.42549,140.58539,0
-36.828081,149.927019,1
-35.392562,146.343806,0
-37.902693,145.675391,0
-34.727425,150.496207,0
-37.389793,141.440742,0
-33.75908,150.755769,1
-36.378957,141.656477,0
-36.715692,142.344093,0
-33.064321,147.487541,0
-36.571779,145.697256,0
-37.16413,145.906416,0
-34.86774,149.897712,0
-34.255972,144.338762,0
-34.064639,150.677344,0
-38.26004,144.090325,1
-36.041085,146.990647,1
-37.596303,144.239354,1
-37.97188,146.96374,0
-37.8821,147.835,1
-38.712171,143.746012,1
-34.7706,148.774,1
-37.880404,143.467585,1
-33.4393,149.994,1
-36.194556,145.925467,0
-36.911198,146.330903,0
-35.0934,150.556,1
-38.332406,146.530844,1
-36.01823,146.290883,0
-32.258573,148.58518,1
-36.26666,146.345736,0
-37.0075,144.066,1
-38.128601,145.272227,1
-37.270577,145.285035,1
-37.233128,142.447397,0
-37.957344,146.825998,1
-33.2746,148.144,1
-36.292688,148.051884,0
-37.867324,144.896036,0
-36.1437,146.405,1
-38.256735,144.549042,1
-37.5497,144.951,1
-37.579387,146.548228,0
-37,141.7,1
-35.5468,149.442,1
-37.343658,144.178469,1
-33.213549,149.795049,0
-33.795519,147.525226,0
-36.773649,146.977855,1
-36.994266,149.320878,0
-38.197045,141.505396,0
-37.033681,145.660399,1
-37.025414,142.761957,1
-35.803407,147.648404,0
-38.3655,143.325009,0
-37.1981,143.751,1
-35.010298,148.703503,1
-33.683495,149.199717,0
-37.0594,142.515,1
-37.9,144.7,1
-31.3,149.1,1
-31.40655,148.704997,0
-32.575103,149.573428,1
-38.160169,145.929192,1
-37.2371,145.215,1
-32.27107,148.628208,1
-36.025857,144.85794,0
-35.325087,149.246278,1
-33.548757,146.756088,0
-34.219896,150.235003,0
-35.976633,149.930046,0
-36.149511,142.098636,0
-33.253463,150.195099,1
-35.9204,150.085,1
-32.03455,148.520501,0
-33.49918,148.184864,1
-33.691108,147.103546,0
-35.620127,145.568645,0
-36.792859,148.783694,0
-37.242177,145.166186,1
-36.861558,145.070066,0
-35.153767,149.157316,1
-37.784615,141.912818,0
-35.631224,149.673759,0
-33.749726,150.963442,1
-36.424224,149.778297,0
-34.964174,144.791342,0
-38.003235,145.4222,1
-34.031769,150.819843,1
-35.1605,149.112,1
-37.7886,145.044,1
-38.102652,144.164549,1
-36.8939,149.9,1
-33.709549,149.753817,1
-33.525742,149.472683,0
-37.06888,144.222386,1
-38.655955,145.79384,0
-35.233,149.051,1
-36.958539,143.352062,1
-33.836092,150.639774,1
-36.9928,147.457,1
-37.493774,144.583351,1
-34.113096,144.829879,0
-36.205024,150.094257,0
-36.594,143.936,1
-34.541152,149.381989,1
-37.89174,143.363307,1
-34.5009,150.313,1
-37.053088,142.648813,0
-35.423972,149.246317,1
-37.3588,144.459,1
-37.924121,145.42699,0
-38.539491,145.438736,1
-36.18393,146.950864,1
-36.564014,148.762051,0
-37.665798,148.222169,0
-37.891578,143.363356,1
-37.881562,144.796247,1
-34.917228,145.998545,0
-37.2153,143.746,1
-33.51752,146.505353,0
-36.291105,145.022967,1
-38.296513,143.694489,1
-36.882857,145.896078,0
-36.029904,146.882515,1
-36.3246,146.877,1
-34.274505,147.325076,0
-33.755467,150.623265,1
-35.480453,148.294422,0
-33.74183,150.8764,1
-33.836173,148.071702,0
-32.741466,146.680975,0
-37.598846,144.230948,1
-33.935515,149.673771,1
-37.482003,143.538356,0
-37.837745,140.58974,0
-33.6941,150.555,1
-37.938289,143.496305,1
-33.687776,149.131189,0
-36.502039,142.68151,0
-33.008665,150.264621,0
-36.444138,145.561647,0
-33.121999,150.321249,1
-36.390592,140.610381,0
-34.472,150.846,1
-36.755213,148.213587,0
-37.6895,145.435,1
-34.72496,145.48288,0
-37.044816,144.677226,0
-34.04113,148.146223,0
-35.210735,147.394959,0
-37.883329,147.539558,0
-38.039908,146.49321,0
-36.492187,146.593528,0
-38.4854,142.771,1
-36.487798,144.637209,1
-37.283681,143.786394,1
-31.273321,149.10437,1
-38.3288,143.078,1
-38.370158,142.232718,1
-37.0334,146.105,1
-36.119189,147.186644,0
-34.3362,150.786,1
-36.7863,145.552,1
-35.5,150.3,1
-37.731763,140.53027,1
-32.399523,149.653692,0
-36.513611,141.238248,1
-35.521,150.208,1
-34.200146,148.018443,0
-37.277891,149.154798,0
-37.907092,147.740422,0
-37.647764,141.940947,0
-36.688853,147.268981,0
-35.5831,148.297,1
-32.862518,146.206125,0
-32.296781,149.305622,0
-36.7628,144.203,1
-37.807608,145.263702,1
-37.7795,145.351,1
-35.627628,148.958311,1
-38.174503,146.245771,1
-37.70292,148.870233,0
-35.476748,146.495782,0
-36.463416,146.023128,1
-37.653106,144.886658,0
-35.246625,149.352502,1
-37.2799,144.335,1
-34.019929,149.838614,0
-38.546948,145.946413,1
-35.037519,147.995568,0
-33.7568,150.924,1
-37.596284,144.239493,1
-36.132343,148.622435,1
-34.938481,149.938858,0
-36.827199,145.096922,1
-37.107621,147.576263,1
-35.2217,149.044,1
-37.19535,145.337089,1
-37.861399,144.808442,1
-35.49374,142.180522,0
-38.079376,147.070733,1
-33.717377,150.928922,1
-36.501797,144.084826,0
-38.8299,143.529,1
-37.3603,144.462,1
-35.389092,148.983933,0
-35.14093,147.309481,0
-37.77518,140.990306,0
-38.322731,145.517851,1
-36.196671,147.438158,0
-32.988679,146.874096,0
-37.885784,142.494158,0
-36.7894,143.838,1
-34.603835,145.941522,0
-37.924475,145.333043,1
-34.526756,144.13863,0
-34.027021,150.705113,1
-33.4232,149.647,1
-36.416983,146.033436,0
-37.186233,146.706642,0
-36.381028,146.318108,0
-38.026031,144.396652,1
-35.133815,143.129418,0
-34.056052,151.007515,1
-38.042764,147.02783,1
-38.0967,145.134,1
-37.419338,143.8952,1
-38.190662,143.598734,1
-34.856347,150.520021,1
-38.2159,144.306,1
-37.769864,140.334616,0
-35.7636,150.214,1
-38.660191,143.836547,0
-34.528957,144.194499,0
-36.902113,147.242598,1
-37.909164,145.144546,1
-38.026556,144.029738,1
-34.87975,150.524657,1
-37.644355,142.694129,0
-38.236084,145.729377,1
-37.5733,144.574,1
-36.749283,149.699675,1
-33.819828,150.024975,1
-37.788814,144.837505,1
-33.733775,145.871174,0
-33.1547,147.453,1
-38.129,145.266,1
-38.524178,143.512348,1
-37.4825,144.607,1
-33.5698,148.627,1
-35.484999,150.114169,0
-38.21827,146.841449,0
-33.789832,150.736097,1
-36.6108,146.682,1
-33.7686,150.971,1
-33.560198,147.501383,0
-38.479036,145.564328,1
-32.861714,149.946015,0
-36.4138,148.618,1
-37.8267,145.145,1
-35.328076,143.563544,1
-33.767765,150.743781,1
-33.92118,149.989945,0
-37.972983,143.572981,1
-37.570838,143.676454,1
-36.8845,149.731,1
-34.0524,150.528,1
-33.4876,149.552,1
-35.23214,148.931966,1
-33.4785,150.14,1
-36.636151,148.735247,0
-37.392557,144.92721,0
-36.070352,149.892822,0
-37.767646,145.276034,1
-36.145806,146.963074,1
-34.302558,148.254065,1
-32.050869,147.558678,0
-37.812183,143.415062,1
-37.026773,142.709085,1
-37.903395,142.861915,0
-34.492903,150.768651,1
-37.18432,148.395193,0
-34.894013,149.4385,0
-33.740189,149.230823,0
-34.213837,151.000757,1
-33.5632,150.204,1
-37.7911,145.058,1
-34.409627,145.243709,0
-37.612885,140.593095,1
-36.014,146.664,1
-34.49285,150.768592,1
-32.641187,148.204035,0
-37.6,140.5,1
-35.413837,142.603033,0
-35.021568,148.981539,0
-38.2076,146.53,1
-36.00771,147.425969,0
-34.5321,150.393,1
-34.34146,146.233487,0
-38.410214,146.653935,1
-33.313757,146.232671,0
-33.7386,150.715,1
-33.781324,151.014709,1
-34.061824,145.674173,0
-34.4984,149.158,1
-37.891639,143.363417,1
-37.464714,145.399411,1
-37.5372,145.337,1
-37.610867,143.844134,1
-35.33147,149.02906,1
-33.310644,146.929758,0
-37.060882,146.293533,1
-37.180859,148.858089,1
-37.733612,146.653241,0
-31.279471,148.988492,1
-36.907045,141.81165,0
-37.606414,145.213694,1
-33.7511,150.62,1
-31.617996,148.636066,0
-37.418191,141.412141,0
-38.524874,143.694705,0
-35.986787,146.579771,0
-34.5903,150.571,1
-35.817728,148.936091,1
-37.9933,145.518,1
-33.515198,149.523229,1
-33.328038,148.198747,0
-34.8353,149.573,1
-38.192,146.469,1
-33.22385,148.499187,0
-35.564377,149.198227,1
-32.5719,148.985,1
-33.801159,150.615418,1
-32.203477,148.694312,0
-34.396078,150.886277,1
-33.774089,150.826451,1
-36.544571,143.441069,0
-36.978606,146.019306,0
-32.264362,147.958605,0
-37.361867,146.632931,0
-37.0879,144.039,1
-36.391984,145.2396,0
-36.8618,149.021,1
-35.95282,144.963051,1
-35.754449,150.199282,1
-37.28034,144.148207,1
-36.4324,146.236,1
-33.741158,145.588285,0
-35.149514,147.287662,1
-34.509351,144.064069,1
-37.409808,144.396624,1
-36.785446,144.469792,1
-36.1513,146.952,1
-35.316,149.159,1
-33.4691,145.537,1
-35.4358,149.495,1
-37.23377,144.094242,0
-36.181233,148.519306,0
-37.297159,143.785934,1
-35.518634,149.779265,1
-35.528439,143.697794,0
-34.338667,148.300612,1
-36.691834,148.157375,0
-36,146.4,1
-38.114,146.439,1
-37.6784,144.882,1
-35.855345,148.700789,0
-35.7268,147.314,1
-38.210831,145.10799,1
-34.355606,145.287445,0
-34.1039,150.749,1
-37.950194,142.436332,0
-33.699198,150.391723,1
-37.376465,143.784168,1
-34.931835,150.138452,0
-35.533478,144.201753,1
-37.270953,147.483196,0
-38.2249,144.321,1
-36.32158,146.101838,0
-38.289027,143.216717,1
-34.8556,149.147,1
-33.361029,150.178786,1
-33.1886,149.011,1
-35.1177,147.976,1
-36.1547,141.203766,0
-35.947774,148.107104,0
-34.069213,150.448232,1
-37.050762,144.216125,1
-37.117895,140.658632,0
-37.684614,147.42836,0
-34.072575,145.92831,0
-35.4385,149.932,1
-37.443585,149.550091,0
-37.8694,145.455,1
-37.27677,145.22972,1
-32.266577,148.630859,1
-33.702077,150.579305,1
-35.625583,143.796123,0
-38.491486,143.658453,1
-35.725383,144.49989,0
-34.3327,150.563,1
-33.718,150.968,1
-34.564,150.833,1
-37.493561,144.583508,1
-33.4929,150.735,1
-33.3667,150.709,1
-34.531985,150.218016,1
-34.29087,149.73676,1
-34.170178,148.402451,0
-37.286938,140.362866,0
-34.5,150.2,1
-35.775968,148.389791,0
-37.887177,143.235552,1
-36.09644,146.920894,1
-37.6693,140.729,1
-33.900153,149.43064,0
-33.3,150.1,1
-37.389138,144.320968,1
-37.538208,144.119951,1
-37.705845,143.941053,1
-38.06438,145.941447,1
-33.412488,146.300719,0
-36.3352,149.845,1
-32.668384,148.439841,0
-33.590861,150.169733,1
-35.537687,149.66561,1
-31.441584,148.681663,0
-35.630473,145.743858,0
-33.4559,150.722,1
-37.170789,146.914554,0
-37.936284,145.481579,1
-36.557726,146.077983,1
-33.8226,150.655,1
-37.525309,140.244264,0
-36.664052,144.245925,1
-33.912683,151.019984,1
-38.157001,147.084904,1
-37.825439,141.013383,0
-36.911755,144.559807,0
-32.450379,149.623741,0
-38.205619,146.149931,1
-36.8025,144.428,1
-34.705771,149.81112,0
-34.5762,146.814,1
-34.792667,146.263166,0
-35.526821,145.430012,0
-37.731544,146.536417,0
-38.326074,143.262759,0
-35.2827,149.107,1
-36.812789,141.881865,0
-38.167671,145.543537,1
-34.65033,150.521285,1
-34.435862,144.883076,0
-38.23465,144.391667,1
-37.5453,143.683,1
-33.5453,150.81,1
-36.24017,149.118777,1
-37.812307,141.76558,0
-37.712327,145.292288,1
-38.1464,147.047395,1
-33.6875,150.55,1
-37.2368,145.902,1
-31.763543,148.486396,1
-37.733192,147.673341,1
-35.958076,143.178584,0
-33.901304,151.019766,0
-34.440704,150.82421,1
-36.562708,144.793594,0
-38.39434,143.856399,1
-33.780003,150.722121,1
-34.495577,150.77499,1
-35.8551,147.284,1
-34.496053,150.777087,1
-34.050573,151.085601,1
-34.324703,149.801033,0
-38.041144,141.004403,1
-38.373792,145.839759,0
-37.6734,144.894,1
-35.314619,148.874214,1
-36.8757,147.049919,0
-37.564208,144.419056,0
-34.6817,150.212,1
-38.0531,144.043,1
-33.949316,144.723368,0
-35.785202,147.955354,1
-33.342992,149.319629,1
-33.592879,148.616787,1
-35.0533,146.176,1
-37.597897,144.232943,1
-37.842924,143.307626,0
-37.8307,144.904,1
-32.165253,147.889192,1
-34.5331,146.427,1
-38.4665,145.444,1
-37.0985,140.716,1
-33.9375,150.894,1
-37.732117,145.43925,1
-36.033765,146.985372,1
-34.9386,150.769,1
-36.9153,149.815,1
-32.55949,148.958029,1
-37.401613,149.036696,0
-35.1736,149.272,1
-36.138413,141.655788,0
-36.637203,142.0361,0
-32.387387,147.495633,0
-32.047109,149.252024,1
-37.9745,147.022,1
-37.579395,143.884097,1
-37.597028,144.237117,1
-37.260928,146.651535,0
-33.7472,150.448,1
-32.772618,148.664908,0
-37.91314,143.360271,1
-38.361145,144.924379,1
-37.950809,143.589598,1
-34.611623,149.012715,0
-31.2716,149.278,1
-36.584235,142.718218,0
-35.508207,143.876461,1
-36.989782,143.824413,0
-36.6245,144.364,1
-33.910211,144.512694,0
-33.063874,147.723348,0
-34.674288,150.58479,1
-37.692668,143.925817,1
-38.242429,146.191066,0
-35.284438,142.419422,0
-35.210052,147.381231,1
-37.479126,145.04763,1
-38.216304,142.419905,0
-36.451781,143.329433,0
-34.30351,150.933501,1
-33.624473,146.597791,0
-32.650863,149.482714,0
-34.943857,149.250255,1
-36.73486,149.085416,0
-38.3982,144.846,1
-34.4717,150.846,1
-37.767599,143.762385,1
-32.970044,146.419758,0
-37.6136,144.542,1
-32.687423,147.419898,0
-34.736572,150.534642,1
-33.547071,149.814733,0
-32.951275,149.196288,0
-36.452057,145.230445,1
-34.698454,147.954418,0
-35.4742,149.793,1
-33.305294,148.926012,1
-35.471294,149.928127,1
-37.965654,146.308104,0
-34.426918,150.509972,1
-37.001808,144.664759,1
-34.09613,150.976224,1
-32.258827,148.58487,1
-35.272249,147.745144,1
-35.366607,143.572708,0
-37.785,147.77,1
-36.817861,147.321781,1
-32.754886,148.922129,0
-37.580106,141.399294,1
-32.349875,148.766605,0
-34.281518,143.998111,0
-37.091156,142.737702,1
-35.581418,144.692801,0
-33.9414,151.038,1
-38.402012,145.916525,1
-33.493712,146.253708,0
-34.223415,150.559414,1
-33.715459,150.909579,1
-36.031308,146.623079,1
-33.945275,148.337256,0
-37.228748,148.817753,0
-33.779141,150.708837,1
-39.024174,146.436061,0
-34.918732,150.644281,1
-33.65879,149.534082,0
-37.436571,144.666422,1
-37.790941,146.36615,0
-37.940675,145.443539,1
-36.8078,142.240973,1
-37.309795,142.735283,1
-36.292137,146.902272,1
-33.340576,148.078118,1
-37.7149,144.586,1
-37.608002,145.269874,1
-32.880595,149.715417,0
-37.014583,147.88878,0
-34.8586,147.512,1
-33.9189,150.909,1
-33.037354,149.407112,1
-36.534777,146.615804,0
-34.493781,150.766503,1
-38.098322,145.91638,0
-37.6419,145.205,1
-36.798904,146.428141,1
-35.360638,149.639181,0
-34.945326,142.770914,0
-36.644795,147.121404,1
-38.372175,142.876509,0
-35.084315,143.716772,0
-35.030242,143.513482,0
-37.191576,140.898267,0
-33.61222,147.883155,0
-36.812941,140.824731,0
-37.167536,143.32805,0
-34.737,149.905,1
-36.3752,146.329,1
-36.95001,145.98874,0
-32.6,149.6,1
-36.684972,141.714062,0
-37.0571,147.782,1
-37.9203,145.453,1
-34.1951,150.983,1
-37.276794,145.229671,1
-33.2876,148.741,1
-33.131259,147.705848,0
-35.7174,150.181,1
-33.734123,145.665611,0
-36.849317,143.738254,1
-37.53,145.336,1
-33.950897,150.910347,1
-34.53461,145.660413,1
-38.115192,147.024559,1
-37.182287,149.042986,0
-33.70813,149.215745,1
-37.639,145.186,1
-37.3234,145.861,1
-32.775946,147.978962,0
-37.9365,146.676,1
-37.2258,144.316,1
-37.648064,144.862061,1
-34.667145,150.278465,1
-35.55633,142.130605,0
-36.668,142.143,1
-33.339471,148.824742,0
-34.7126,149.755,1
-36.7059,146.287,1
-35.425113,150.034581,0
-38.046417,145.178685,0
-37.892764,144.219014,1
-38.185217,144.426257,1
-36.255267,144.575779,1
-34.475742,150.834545,1
-37.881504,144.79629,1
-33.7914,148.418,1
-33.683,147.536,1
-33.234237,150.028219,1
-35.250661,149.174295,1
-33.17457,150.238006,1
-37.7788,145.049,1
-36.5971,143.938,1
-38.1305,146.153,1
-35.477423,148.819621,1
-34.667279,148.642352,0
-32.194038,148.900232,1
-36.413236,147.197366,0
-34.5153,144.84,1
-38.72817,143.697695,1
-33.769051,150.645552,1
-37.533109,149.186688,0
-38.333232,145.519017,0
-37.5921,143.713,1
-35.074774,148.885033,0
-33.82497,150.975309,1
-38.257927,144.551166,1
-33.7361,150.189,1
-38.341166,147.173891,0
-35.332708,150.093547,0
-35.166584,148.889,1
-38.3055,146.426,1
-34.826391,150.367575,0
-32.268649,148.63095,1
-35.613387,145.22445,0
-37.258741,143.596972,0
-36.975776,144.184286,1
-37.770778,145.102151,1
-34.313914,150.522311,1
-35.858211,149.006236,1
-37.468537,143.009414,0
-35.5404,144.985,1
-37.9798,145.326,1
-37.735596,144.758475,1
-36.526185,146.120193,1
-36.784045,146.483203,0
-33.199061,149.730741,0
-37.493681,144.583405,1
-35.537613,149.66066,1
-36.931648,145.18779,0
-33.674057,149.044364,1
-36.891,149.594408,1
-37.621423,145.869964,0
-37.242439,145.162872,1
-33.6788,150.869,1
-33.31698,146.676682,0
-37.287244,143.712779,0
-35.80723,150.22403,1
-36.073558,141.244107,0
-34.380642,143.802094,1
-36.888564,144.186012,0
-37.479428,143.809308,1
-34.807617,144.50115,0
-34.34553,146.801666,0
-34.8987,149.166,1
-37.116952,147.322966,0
-35.3637,149.112,1
-33.667844,144.725217,0
-33.492481,150.148636,1
-37.7561,144.878,1
-37.606034,141.465348,0
-37.491539,144.579276,1
-35.869436,150.060743,1
-37.10308,144.004462,0
-35.878106,150.086919,1
-34.0569,151.076,1
-36.1,147,1
-34.430017,147.959249,0
-38.466571,143.298256,0
-33.755367,147.356062,0
-38.368404,145.706126,1
-35.192443,148.727833,0
-34.7845,150.62,1
-37.470184,143.713661,0
-38.2919,145.007,1
-34.271,144.012,1
-36.132381,147.693056,0
-36.1758,147.558,1
-37.4794,143.805,1
-37.962311,140.643216,0
-34.066971,150.76986,1
-38.2894,143.833,1
-36.2538,147.07,1
-37.161926,144.214368,1
-36.0805,146.727,1
-38.4087,145.536,1
-36.3877,149.894,1
-33.963266,151.045498,1
-35.218943,150.462038,1
-33.9,149.4,1
-37.883139,142.221346,0
-33.5305,149.713,1
-32.84428,148.941501,0
-35.4461,144.715,1
-35.197878,146.260919,0
-36.483049,147.423664,0
-33.603812,150.730698,0
-36.551216,143.52096,0
-36.468012,145.038761,0
-34.5823,150.411244,1
-32.30729,149.572282,1
-35.648709,143.377158,0
-33.6075,150.741,1
-34.712132,149.548478,1
-37.809878,145.09097,1
-31.707572,148.679105,1
-35.437127,146.096141,0
-35.3166,149.396,1
-34.796947,144.294672,0
-35.740355,145.1567,0
-38.111445,144.041439,0
-33.674432,148.90903,1
-38.384026,145.140669,1
-38.187261,144.421053,0
-37.0185,144.784,1
-33.702204,150.579288,1
-37.9584,145.029,1
-38.214613,147.227272,0
-32.297026,149.129037,0
-37.857582,141.500679,0
-37.514171,144.689234,0
-38.256847,144.548946,1
-38.037811,143.134725,1
-37.9504,147.09,1
-36.052856,146.982562,1
-33.052119,147.349045,0
-36.154831,144.02378,0
-37.5819,140.318,1
-35.030643,149.007263,1
-36,146.3,1
-38.1824,145.948,1
-34.621582,149.966214,1
-36.337,144.013,1
-37.5178,145.115,1
-34.6168,147.711,1
-37.5732,144.716,1
-36.273827,145.434573,1
-33.7176,150.348,1
-37.743696,149.074383,0
-35.761133,148.575794,1
-36.6906,149.884,1
-36.446257,141.876178,0
-38.195128,144.686678,1
-36.423351,149.934831,1
-35.5467,144.965,1
-32.242676,148.296144,1
-33.839418,150.922917,1
-33.314334,149.869425,1
-37.573197,143.980092,0
-36.347409,149.212348,1
-33.658608,149.755066,0
-34.683635,149.075905,1
-34.1766,151.056,1
-34.103242,148.880089,1
-37.124678,148.178308,0
-34.418669,147.425941,0
-38.2259,144.518,1
-33.335212,147.531745,0
-34.6293,150.351,1
-37.855932,145.811684,1
-34.341,148.317,1
-37.770289,141.375257,0
-37.8885,145.381,1
-37.046527,149.914319,1
-37.386497,144.3204,1
-37.836918,145.329378,1
-33.524261,150.624139,1
-36.438549,141.390146,0
-35.272423,147.739756,0
-32.301182,149.649821,0
-37.861722,145.523611,1
-34.550036,149.33799,0
-36.09946,146.949225,1
-38.041228,146.214764,0
-35.210897,149.080897,1
-37.19351,146.335223,0
-32.9034,148.894,1
-37.275752,144.7373,1
-34.857,149.944,1
-34.831747,149.295606,0
-33.917133,150.315888,0
-36.5977,150.017,1
-33.697303,150.908792,1
-38.209384,145.418697,0
-35.106379,148.702671,0
-36.3191,141.705,1
-38.22729,146.396579,1
-34.2559,150.869,1
-36.936377,142.468156,0
-37.150566,142.848665,1
-37.3612,144.463,1
-36.890389,149.596381,1
-38.3,144.2,1
-37.772797,145.255216,1
-36.456818,149.853912,1
-36.987481,142.432752,1
-38.099,145.72,1
-38.547,143.106,1
-37.155459,146.309126,0
-35.0391,150.465,1
-34.405971,150.819005,1
-35.374522,143.648406,0
-33.755438,150.623279,1
-35.192039,144.890267,0
-32.715834,146.252903,0
-33.9599,150.957,1
-33.767196,150.6296,1
-36.4,144.8,1
-35.669063,142.000405,0
-36.3605,145.412,1
-33.4362,149.566,1
-36.445,147.067,1
-34.716457,149.668132,0
-38.201852,141.772623,1
-37.321903,147.643616,0
-37.215645,146.883465,0
-34.577175,150.388108,0
-34.5765,150.745,1
-34.74029,143.66733,0
-38.170298,145.919317,1
-36.145187,147.767888,0
-34.185992,147.04078,0
-36.442642,141.743834,0
-36.291416,144.798941,1
-35.982422,147.043755,1
-33.311124,147.200665,0
-37.1985,143.751,1
-35.560459,145.704551,0
-34.795439,150.547469,1
-35.166656,148.888973,1
-37.406059,142.485835,0
-38.109756,143.852961,1
-35.908626,144.725162,0
-35.606238,149.89648,0
-37.701566,144.703534,0
-37.171195,143.928064,0
-33.3432,149.01,1
-37.965988,141.421154,0
-34.239075,150.914505,1
-32.149665,149.658137,0
-32.311142,148.756577,0
-38.329565,142.411594,0
-36.506012,148.301778,1
-35.177925,147.36585,1
-37.3942,144.265,1
-34.934218,144.921261,0
-37.4533,143.863813,1
-37.348999,144.750671,1
-34.597883,149.367988,0
-36.2489,147.037,1
-33.614274,145.815704,0
-37.298869,147.681303,0
-36.32,146.685,1
-37.5318,143.65,1
-37.6858,144.775,1
-34.801116,145.191297,0
-37.5013,144.676,1
-36.9046,142.659,1
-33.24952,147.402347,0
-34.818298,150.492389,1
-34.639129,150.851404,1
-35.895558,146.203361,0
-33.182308,146.742493,0
-37.538496,149.857655,1
-36.193719,146.610883,1
-34.491054,150.819805,1
-37.377355,144.90616,0
-31.7051,148.639,1
-37.9584,145.028,1
-36.1146,143.727,1
-38.4893,142.981,1
-33.348797,147.008934,0
-37.807511,145.263644,1
-37.422621,143.896475,1
-38.285217,143.645326,0
-33.690605,147.222499,0
-38.356,144.949,1
-32.919286,147.167515,0
-38.156995,147.084556,1
-37.690517,142.804846,0
-36.058331,146.976886,1
-37.550934,144.725078,1
-34.0034,151.072,1
-36.243151,148.028463,0
-33.626311,150.279295,1
-37.916357,144.726361,0
-36.4526,148.494,1
-35.526743,150.37288,0
-36.123075,141.035935,0
-34.753303,143.092769,0
-38.148,145.209,1
-35.088739,150.80019,1
-35.3209,148.863,1
-37.838,147.92,1
-36.407222,149.911374,0
-38.196365,145.230804,1
-32.890401,148.873514,0
-33.493,150.735,1
-34.611084,146.595593,0
-36.32077,146.301357,1
-33.610363,145.980052,0
-37.472412,143.947709,0
-37.212548,140.80116,0
-37.713074,144.991964,1
-35.343,149.720519,0
-37.889352,146.756766,1
-34.5927,150.523,1
-36.553127,145.986472,1
-37.3394,144.235,1
-38.080216,146.514429,0
-35.503423,148.918174,1
-35.710215,149.647795,0
-36.8724,144.795,1
-37.0508,146.627,1
-34.034107,144.260377,0
-31.506513,149.44712,0
-35.344712,145.47616,0
-32.258802,148.585002,1
-38.471963,143.175834,0
-36.520152,149.300279,1
-37.68525,145.129466,1
-33.777186,148.74443,0
-34.6573,150.288,1
-36.361499,146.690517,1
-33.4308,150.011,1
-37.89448,145.998837,1
-36.455536,146.431116,1
-35.238406,147.326305,1
-38.1129,147.043,1
-37.316425,144.120184,1
-34.3661,150.666,1
-37.1905,145.708,1
-35.944177,142.416365,1
-38.55989,146.929526,0
-34.407835,150.350828,1
-37.0254,144.221,1
-32.176332,149.668386,0
-37.570125,148.714859,0
-34.406022,150.819095,1
-35.626657,149.012236,0
-37.534454,145.357466,1
-34.800765,144.749284,0
-35.7157,148.167,1
-32.559349,148.958083,1
-37.263768,144.499322,0
-34.215924,149.244245,1
-36.620459,142.637845,1
-37.5844,143.847,1
-36.334961,146.21392,1
-33.693959,147.147859,0
-34.732915,149.701873,1
-33.947754,150.822056,1
-35.188563,149.045239,1
-34.5802,150.774,1
-37.98196,145.445942,1
-36.225922,141.507405,0
-33.706755,150.37878,1
-36.955919,145.118829,0
-37.594454,149.730755,1
-32.190052,148.135221,0
-35.044053,143.570048,0
-33.5169,149.355,1
-32.6417,149.661,1
-37.48135,143.806275,1
-34.167242,148.291861,0
-36.956944,141.32857,0
-33.918048,150.943734,1
-33.351013,148.963901,1
-38.1302,145.865,1
-37.7624,140.792,1
-36.5819,146.376,1
-36.3449,149.981,1
-37.033688,141.398959,0
-32.812517,150.006797,1
-33.206011,147.956616,0
-35.08757,147.050321,0
-34.7936,147.041,1
-37.373602,140.85395,0
-32.399441,149.498847,0
-36.438695,149.787241,1
-35.351467,143.794886,0
-37.6913,145.366,1
-35.829414,148.957797,1
-37.2289,147.922,1
-37.1707,141.59,1
-33.501872,148.095253,0
-37.807651,145.262902,1
-34.0856,150.819,1
-34.365956,148.904982,0
-33.699624,150.384475,1
-37.832591,144.983799,1
-38.002,147.168,1
-34.463192,150.425633,1
-36.721896,145.247468,0
-37.5031,145.596,1
-33.9367,151.118,1
-35.24631,149.352801,1
-35.75437,150.199277,1
-33.814257,150.827431,0
-35.1189,150.344,1
-38.154027,146.512274,0
-37.853,144.823,1
-35.513616,146.126552,0
-35.424065,148.921728,1
-37.8273,145.144,1
-34.781659,149.258716,1
-38.4679,146.205,1
-37.062826,145.297883,1
-35.2586,149.536,1
-34.184926,150.400825,0
-35.800205,144.004746,0
-37.7018,145.562,1
-38.1154,145.846,1
-37.8416,144.739,1
-34.3258,150.907,1
-34.3632,149.396,1
-38.454792,143.591897,1
-36.3715,150.07,1
